Hostname,Agent UUID,Status,Status Reason,Last Reported,Last User,Operating System,Sysmon,IP Address,Mac Address,Version,Containment Driver,VDI State
5CG21663ZM,cd616d60-a7e1-4c2b-b17b-ccc626f6eb40,Offline (10 hours),,2024-07-18 22:10:26 +0000 UTC,rosejam,Microsoft Windows 10,13.31,"10.33.112.66, 10.200.2.27","84:69:93:df:5d:74, b0:3c:dc:ca:af:c1",2023-02_138,disabled,None
5CG3422FX6,4f7e4886-8d50-44ed-a2a9-6627e7b3e8f4,Offline (10 hours),,2024-07-18 22:59:32 +0000 UTC,keathlea,Microsoft Windows 10,13.31,192.168.1.77,90:65:84:3b:aa:2e,2023-02_138,disabled,None
5CG3422FM4,a249fb08-d8fe-4887-aec4-c0f22c2a8340,Offline (12 hours),,2024-07-18 20:43:25 +0000 UTC,cottonca,Microsoft Windows 10,13.31,"10.33.32.49, 10.200.14.51","d0:ad:08:05:66:f8, 90:65:84:3d:13:c3",2023-02_138,disabled,None
2CTTA63055,ed689db5-7ecc-4c30-97d7-e78cb1d1dda1,Offline (12 hours),,2024-07-18 20:32:24 +0000 UTC,harlessj,Microsoft Windows 10,13.31,172.20.10.9,2c:0d:a7:cd:2f:71,2023-02_138,disabled,None
5CG3012PBF,6b29c945-2434-47e0-a13f-f9576788f7ce,Offline (13 hours),,2024-07-18 19:21:51 +0000 UTC,ahmeds,Microsoft Windows 10,13.31,"10.33.112.18, 10.200.12.64","80:3f:5d:08:72:bd, 30:89:4a:4e:51:88",2023-02_138,disabled,None
5CG2402BX5,d6f23d68-ca29-48b4-92ec-f8329c918371,Offline (11 hours),,2024-07-18 21:45:22 +0000 UTC,combsz,Microsoft Windows 10,13.31,"10.33.96.88, 10.200.10.46","e8:ea:6a:4d:57:c6, 58:ce:2a:57:b0:02",2023-02_138,disabled,None
5CG3012PLS,6af6f345-9485-4022-8485-76e7f794431a,Offline (1 day),,2024-07-17 22:05:00 +0000 UTC,jasmerm,Microsoft Windows 10,13.31,"10.33.96.77, 10.200.8.45","80:3f:5d:08:35:17, 30:89:4a:67:79:6a",2023-02_138,disabled,None
5CG3012PMF,36364082-6c3c-4cf5-bbfd-28a8f32d6b84,Offline (3 hours),,2024-07-19 05:05:45 +0000 UTC,dontsopc,Microsoft Windows 10,13.31,"192.168.27.118, 192.168.1.158","00:05:9a:3c:7a:00, 30:89:4a:66:db:13",2023-02_138,disabled,None
5CG3012PJF,f5a4bc48-e4b9-4ad2-b982-9babf5cb7362,Offline (12 hours),,2024-07-18 21:01:21 +0000 UTC,briggsm,Microsoft Windows 10,13.31,"192.168.24.53, 10.33.16.52, 10.35.92.222","00:05:9a:3c:7a:00, 7c:4d:8f:31:77:c9, 30:89:4a:68:47:5f",2023-02_138,disabled,None
5CG2113ML3,43b525d5-e788-45ea-b1ee-899bd1850a5d,Offline (2 days),,2024-07-17 02:53:19 +0000 UTC,cardwelj,Microsoft Windows 10,13.31,192.168.1.30,7c:21:4a:06:44:f6,2023-02_138,disabled,None
DAPKIWSPDM01,1f090e65-a516-435d-a431-d5a5d219baf1,Offline (3 hours),,2024-07-19 05:54:18 +0000 UTC,,Microsoft Windows Server 2022,13.31,172.20.39.23,00:50:56:9c:5f:2b,2023-02_138,disabled,None
5CG212F7TB,394d15a7-2de4-4241-831b-55b2035842d1,Offline (19 hours),,2024-07-18 13:25:25 +0000 UTC,schwake,Microsoft Windows 10,13.31,172.20.10.9,10:a5:1d:08:36:12,2023-02_138,disabled,None
5CG2402C3B,c443f005-e154-4be2-8877-28b62a2555cb,Offline (11 hours),,2024-07-18 21:22:44 +0000 UTC,sanderss,Microsoft Windows 10,13.31,"10.33.96.53, 10.200.12.20","80:3f:5d:08:76:31, 58:ce:2a:54:7a:8b",2023-02_138,disabled,None
5CG3422FWW,fe87a80b-b4a5-4171-b29d-1e055db4cc6c,Offline (11 hours),,2024-07-18 21:10:20 +0000 UTC,davissh,Microsoft Windows 10,13.31,"10.33.32.18, 10.200.12.27","d0:ad:08:07:d9:00, 90:65:84:3b:ac:e5",2023-02_138,disabled,None
5CG2157582,bd615228-924c-42c3-a981-787035460e96,Offline (1 day),,2024-07-17 21:38:13 +0000 UTC,peekj,Microsoft Windows 10,13.31,192.168.168.24,00:93:37:b3:ec:3c,2023-02_138,disabled,None
5CG3422FN5,bbe036f2-b2f3-44e4-824f-1ad526375227,Offline (6 hours),,2024-07-19 02:24:18 +0000 UTC,frederlo,Microsoft Windows 10,13.31,192.168.4.244,90:65:84:3c:45:1f,2023-02_138,disabled,None
5CG2402CZG,250fcff4-e65f-45a2-b1e5-15ebb4827c12,Offline (21 hours),,2024-07-18 11:41:53 +0000 UTC,elkink,Microsoft Windows 10,13.31,10.0.0.24,58:ce:2a:55:15:40,2023-02_138,disabled,None
5CG3107L2S,555219d5-36be-44f5-b2bc-bdc518279949,Offline (14 hours),,2024-07-18 18:24:17 +0000 UTC,polovitj,Microsoft Windows 10,13.31,"192.168.27.222, 172.21.42.40, 172.21.48.26","00:05:9a:3c:7a:00, 7c:4d:8f:ed:fa:8f, 30:89:4a:f7:46:b2",2023-02_138,disabled,None
5CD20849B5,45f4aff2-cceb-4af2-b8e8-6bf0297b73d7,Offline (11 hours),,2024-07-18 21:39:36 +0000 UTC,heidec,Microsoft Windows 10,13.31,"192.168.27.217, 192.168.1.134","00:05:9a:3c:7a:00, 2c:0d:a7:e9:77:76",2023-02_138,disabled,None
5CG2113KWG,3e87df15-2304-4f7b-8950-9981526ca7f5,Offline (19 hours),,2024-07-18 13:53:31 +0000 UTC,crupej,Microsoft Windows 10,13.31,"192.168.27.253, 10.64.69.7","00:05:9a:3c:7a:00, 7c:21:4a:0f:6c:0c",2023-02_138,disabled,None
5CG30335FY,83e28e41-d981-4f96-b862-4fa8b0951954,Offline (13 hours),,2024-07-18 19:30:38 +0000 UTC,bakerm,Microsoft Windows 10,13.31,172.20.10.2,a0:29:42:a9:c3:47,2023-02_138,disabled,None
MXL3353MXF,d113202d-19b1-43ed-b39e-3dadaea6c395,Offline (3 hours),,2024-07-19 05:52:12 +0000 UTC,palmersa,Microsoft Windows 10,13.31,10.69.18.26,e0:73:e7:b0:f4:9b,2023-02_138,disabled,None
5CG2157603,ec4ccaa3-d683-4b84-8d73-897ba61789b7,Offline (2 days),,2024-07-16 15:22:11 +0000 UTC,Shaffeja,Microsoft Windows 10,,192.168.18.95,00:93:37:b3:67:7b,2023-02_138,disabled,None
5CG2077TW1,1020356a-37de-4423-a504-27bee0306576,Offline (9 hours),,2024-07-19 00:05:26 +0000 UTC,belgoroa,Microsoft Windows 10,13.31,10.0.0.153,c4:bd:e5:86:42:af,2023-02_138,disabled,None
5CG2077HH2,f07373d9-89ef-4052-9257-e1252ffcd903,Offline (1 day),,2024-07-18 04:28:56 +0000 UTC,jarrellw,Microsoft Windows 10,13.31,192.168.52.93,d6:72:04:ff:9d:dd,2023-02_138,disabled,None
5CG2077HB1,c71a2fc3-fca8-4974-a1fe-57297d698e2c,Offline (12 hours),,2024-07-18 21:02:34 +0000 UTC,wilkem,Microsoft Windows 10,13.31,192.168.1.80,c4:bd:e5:7f:9a:fe,2023-02_138,disabled,None
5CG2077H2M,0284466c-a87f-4fa7-8b3a-902c7afecb8b,Offline (1 day),,2024-07-17 23:03:10 +0000 UTC,radclifk,Microsoft Windows 10,13.31,"192.168.24.55, 172.20.10.2","00:05:9a:3c:7a:00, c4:bd:e5:7c:77:2f",2023-02_138,disabled,None
5CG2402D6G,c38983b4-6f8e-4006-803f-131187c7e5da,Offline (1 day),,2024-07-17 20:56:00 +0000 UTC,dykinsc,Microsoft Windows 10,13.31,192.168.1.122,58:ce:2a:54:d5:21,2023-02_138,disabled,None
5CG2077V2R,da1a779f-4f5e-47c6-bc3f-55d3a00b6bfd,Offline (1 day),,2024-07-17 11:34:22 +0000 UTC,mcknigdu,Microsoft Windows 10,13.31,172.20.10.2,f8:b5:4d:3d:d9:98,2023-02_138,disabled,None
5CG3422FM7,2490c3d2-a852-4da9-9cac-00f647bae504,Offline (12 hours),,2024-07-18 21:01:20 +0000 UTC,cantua,Microsoft Windows 10,13.31,10.200.12.63,90:65:84:3c:18:79,2023-02_138,disabled,None
5CG2077TN6,45432b41-09ae-494b-ba17-d1212178cd34,Offline (2 days),,2024-07-16 21:27:39 +0000 UTC,martinn,Microsoft Windows 10,13.31,"192.168.27.205, 172.20.10.2","00:05:9a:3c:7a:00, c4:bd:e5:d6:77:5c",2023-02_138,disabled,None
5CG3120GPD,a5e6fd3e-a5d4-45c1-bbdc-12ac2095c494,Offline (6 hours),,2024-07-19 02:46:59 +0000 UTC,weemset,Microsoft Windows 10,13.31,10.0.0.70,f4:c8:8a:42:47:8f,2023-02_138,disabled,None
5CG2113LFB,2c3cf283-59f9-4f05-a804-ea462efd25cb,Offline (14 hours),,2024-07-18 18:30:01 +0000 UTC,harrclif,Microsoft Windows 10,13.31,"192.168.24.29, 192.168.1.46","00:05:9a:3c:7a:00, 7c:21:4a:0b:82:27",2023-02_138,disabled,None
5CG2157755,39561c2d-7438-4591-af05-f7bb472f0590,Offline (10 hours),,2024-07-18 22:46:54 +0000 UTC,doughert,Microsoft Windows 10,13.31,192.168.1.35,8c:17:59:fe:14:d3,2023-02_138,disabled,None
5CG4163XJ0,b6910c54-fc40-4141-9bee-6ee90f8c4dcd,Offline (1 day),,2024-07-17 20:58:23 +0000 UTC,schaffca,Microsoft Windows 10,13.31,"10.68.17.27, 10.68.21.15","30:13:8b:20:94:f7, b0:47:e9:55:83:31",2023-02_138,disabled,None
5CG33779V0,d4399ca6-5d04-4480-b8fe-35a02c2ba3b5,Offline (11 hours),,2024-07-18 21:28:43 +0000 UTC,lallierp,Microsoft Windows 10,13.31,"10.33.80.74, 10.200.14.11","80:3f:5d:09:ab:c8, 74:13:ea:1c:0e:c6",2023-02_138,disabled,None
5CG4165VZB,b894b3a5-dae6-4296-b524-4f2a958dad66,Offline (12 hours),,2024-07-18 20:51:14 +0000 UTC,wullenwl,Microsoft Windows 10,13.31,10.64.16.75,30:13:8b:24:55:47,2023-02_138,disabled,None
5CG3012PJ3,fb08b805-193b-488b-9f35-6cac485ee41f,Offline (10 hours),,2024-07-18 22:53:06 +0000 UTC,ragsdalj,Microsoft Windows 10,13.31,"192.168.26.223, 192.168.1.184","00:05:9a:3c:7a:00, 30:89:4a:67:54:ad",2023-02_138,disabled,None
5CG33779VH,2776d1bf-0a1a-4739-a949-2db00a52941b,Offline (10 hours),,2024-07-18 22:33:25 +0000 UTC,gawlikob,Microsoft Windows 10,13.31,10.200.6.62,74:13:ea:1c:0e:b2,2023-02_138,disabled,None
5CG33779V1,a428d843-4425-40b3-9e87-0037a5e0d396,Offline (11 hours),,2024-07-18 21:13:25 +0000 UTC,godfrety,Microsoft Windows 10,13.31,"10.33.128.20, 10.200.6.39","64:4e:d7:cd:91:bc, 74:13:ea:1c:19:c5",2023-02_138,disabled,None
5CG2102B7C,731e0679-2a75-4320-bccc-eb5060209f97,Offline (16 hours),,2024-07-18 16:59:55 +0000 UTC,causeyj,Microsoft Windows 10,13.31,"10.33.32.41, 10.200.10.63","e8:ea:6a:51:80:98, 70:1a:b8:ea:cd:e7",2023-02_138,disabled,None
5CG3351JP0,7a8f63f5-8eaa-4d4f-a0e3-3c8b2d780a74,Offline (12 hours),,2024-07-18 21:04:14 +0000 UTC,raifordb,Microsoft Windows 10,13.31,"192.168.27.248, 10.35.92.109","00:05:9a:3c:7a:00, 68:7a:64:ef:bc:7b",2023-02_138,disabled,None
5CG21577MZ,cc6cdf3e-697c-4755-b7f6-8f1eb6212f5b,Offline (21 hours),,2024-07-18 11:16:17 +0000 UTC,dunnj,Microsoft Windows 10,13.31,172.21.48.29,00:93:37:b3:7e:2d,2023-02_138,disabled,None
5CG3422FMT,db44db86-b853-4fc8-8372-6fb8b6f2f36f,Offline (12 hours),,2024-07-18 20:32:40 +0000 UTC,wildesd,Microsoft Windows 10,13.31,"10.33.80.50, 10.200.6.67","80:3f:5d:08:76:71, 90:65:84:3c:52:9e",2023-02_138,disabled,None
5CG4165VZL,17592974-696e-45d9-a7ac-7d607fe95106,Offline (12 hours),,2024-07-18 20:49:29 +0000 UTC,halldi,Microsoft Windows 10,13.31,"10.33.16.10, 10.200.4.23","80:3f:5d:09:aa:f1, b0:47:e9:53:2f:d2",2023-02_138,disabled,None
5CG4165W0M,e88b3a26-8f84-4a31-9cff-4d7be5be94e9,Offline (16 hours),,2024-07-18 16:47:44 +0000 UTC,rivass,Microsoft Windows 10,13.31,10.200.10.47,b0:47:e9:53:37:25,2023-02_138,disabled,None
5CG2077TP5,793d5b9a-d4f3-443a-b1eb-1d46ec3873ec,Offline (15 hours),,2024-07-18 17:36:54 +0000 UTC,beckt,Microsoft Windows 10,13.31,"192.168.26.137, 172.20.10.3","00:05:9a:3c:7a:00, 56:dd:1f:c9:a2:8f",2023-02_138,disabled,None
5CG30335G3,577eadae-e13f-4725-9a75-1f22a568d45d,Offline (13 hours),,2024-07-18 19:19:18 +0000 UTC,modonj,Microsoft Windows 10,13.31,10.68.17.32,f8:e4:3b:36:16:12,2023-02_138,disabled,None
5CG215293N,6a83d4ba-349b-4ea6-b4f8-36c52740d03e,Offline (3 hours),,2024-07-19 05:56:09 +0000 UTC,rendonm,Microsoft Windows 10,13.31,192.168.41.82,00:e0:4c:68:0b:7e,2023-02_138,disabled,None
5CG4153L9G,61d7ee35-e1b6-415d-a075-ffa8f34b84f8,Offline (2 days),,2024-07-16 11:04:50 +0000 UTC,swalloww,Microsoft Windows 10,13.31,10.67.11.62,10:91:d1:e2:5c:f7,2023-02_138,disabled,None
SPSCCWSPDM01,d60468de-430b-43ad-ad48-73db0247e232,Offline (3 hours),,2024-07-19 05:25:47 +0000 UTC,,Microsoft Windows Server 2022,13.31,10.34.22.23,00:50:56:9f:9a:1f,2023-02_138,disabled,None
5CG4153L99,88878bca-b35c-4b8c-9493-d7f1c320be52,Offline (9 hours),,2024-07-19 00:05:00 +0000 UTC,jonesc,Microsoft Windows 10,13.31,10.22.159.145,10:91:d1:e2:98:ca,2023-02_138,disabled,None
5CG4165W0F,afb4969f-b033-4384-956a-f13a3c5bef75,Offline (11 hours),,2024-07-18 21:45:44 +0000 UTC,pank,Microsoft Windows 10,13.31,"10.33.32.20, 10.200.0.25","30:13:8b:24:55:9b, b0:47:e9:53:36:c1",2023-02_138,disabled,None
5CG2077TL0,5cf193de-631b-445d-a49c-465caa47798f,Offline (19 hours),,2024-07-18 14:01:45 +0000 UTC,,Microsoft Windows 10,,10.200.12.21,C4:BD:E5:7E:12:33,2020-05_01,disabled,None
5CG3333ZQD,2d2e4647-140f-470a-b716-fd3d60aaebca,Offline (6 hours),,2024-07-19 02:16:35 +0000 UTC,becchett,Microsoft Windows 10,13.31,"192.168.26.124, 192.168.86.26","00:05:9a:3c:7a:00, e0:2e:0b:8a:dc:20",2023-02_138,disabled,None
5CG215757W,cc006713-8df9-4cfb-bb67-b6c0206489d1,Offline (11 hours),,2024-07-18 22:02:21 +0000 UTC,belcherj,Microsoft Windows 10,13.31,192.168.1.90,00:93:37:dd:c7:14,2023-02_138,disabled,None
5CG3107KV2,056bbabe-6854-44ce-bbf3-aabddbb61236,Offline (14 hours),,2024-07-18 18:50:55 +0000 UTC,HuffsmiT,Microsoft Windows 10,13.31,192.168.1.198,f4:c8:8a:42:f6:e4,2023-02_138,disabled,None
5CG2402CT6,63005c2c-2b06-4773-ae1a-7afb8fdf9f6b,Offline (1 day),,2024-07-17 16:16:59 +0000 UTC,breesea,Microsoft Windows 10,13.31,172.20.10.4,58:ce:2a:54:b6:a9,2023-02_138,disabled,None
DAVDI10ENDTSM4,2e1aaa13-b0dc-4067-9598-2e9df8e5f10d,Offline (0 hours),,2024-07-19 08:38:45 +0000 UTC,,,13.31,172.17.126.126,00:50:56:ac:a9:47,2023-02_138,disabled,Non-Persistent Host
DAVDI10GISPD2,e23e2f61-eae1-412c-89a6-ef84892b8f80,Offline (2 days),,2024-07-16 22:28:40 +0000 UTC,klavanm,Microsoft Windows 10,13.31,172.20.52.214,00:50:56:b2:93:79,2023-02_138,disabled,None
5CG4165W0L,1901fa58-e00b-405d-b448-45ddbd3377a2,Offline (2 days),,2024-07-16 19:23:50 +0000 UTC,shaverjo,Microsoft Windows 10,13.31,10.64.69.21,b0:47:e9:53:2f:aa,2023-02_138,disabled,None
5CG4153L9D,74d30703-e403-49c4-96e6-478aaea9f22f,Offline (1 day),,2024-07-17 12:41:01 +0000 UTC,toddm,Microsoft Windows 10,13.31,172.20.10.3,10:91:d1:ee:7c:8f,2023-02_138,disabled,None
5CG4163XJ1,88b7f927-fd86-49d6-87df-be70873f1eaa,Offline (16 hours),,2024-07-18 16:21:35 +0000 UTC,millerb,Microsoft Windows 10,13.31,"192.168.27.15, 172.20.10.2","00:05:9a:3c:7a:00, b0:47:e9:55:87:eb",2023-02_138,disabled,None
DAIAMCNPDM02,51b8a2ed-c608-4a67-bb48-e024e3eb638a,Offline (3 hours),,2024-07-19 05:15:28 +0000 UTC,,Microsoft Windows Server 2019,,172.20.39.21,00:50:56:9c:32:26,2023-02_138,disabled,None
DAIAMCNPDM03,1272bdb0-4849-45aa-85f5-c4a5bc53192d,Offline (3 hours),,2024-07-19 05:15:05 +0000 UTC,,Microsoft Windows Server 2019,,172.20.39.19,00:50:56:9c:f1:ee,2023-02_138,disabled,None
5CG2113M99,8b632d15-c0d5-4232-be47-d6250d07e45a,Offline (12 hours),,2024-07-18 20:48:08 +0000 UTC,dalesaaj,Microsoft Windows 10,13.31,"192.168.26.135, 10.0.0.69","00:05:9a:3c:7a:00, 7c:21:4a:0f:14:87",2023-02_138,disabled,None
5CG4175BD8,f3c7c97a-d869-4189-bce6-456cc445fd00,Offline (11 hours),,2024-07-18 21:14:14 +0000 UTC,DallasJ,Microsoft Windows 10,13.31,10.64.68.84,30:13:8b:26:19:2b,2023-02_138,disabled,None
5CG2402CZ5,68a4e3a4-3611-46c8-a79e-7b7837d80f19,Offline (15 hours),,2024-07-18 17:48:59 +0000 UTC,fergusor,Microsoft Windows 10,13.31,10.67.11.61,58:ce:2a:54:8d:32,2023-02_138,disabled,None
5CG4165W09,506fba63-b57e-4e4e-9b2e-19af7a22dcd0,Offline (18 hours),,2024-07-18 14:53:21 +0000 UTC,stanforj,Microsoft Windows 10,13.31,192.168.86.134,b0:47:e9:53:2f:d7,2023-02_138,disabled,None
5CG2402CTG,fa589f4d-05d6-4fe4-8cd2-b2840fe774b4,Offline (12 hours),,2024-07-18 20:19:18 +0000 UTC,modonj,Microsoft Windows 10,13.31,10.64.68.77,38:ca:84:56:80:74,2023-02_138,disabled,None
5CG4175BCW,dac27d45-5eea-4800-b6ec-d8900ae6fcf9,Offline (14 hours),,2024-07-18 18:52:03 +0000 UTC,atkinsa,Microsoft Windows 10,13.31,10.69.21.21,18:93:41:24:66:70,2023-02_138,disabled,None
5CG4175BDQ,345d0fc2-6dc5-434d-8640-962b79bab17b,Offline (2 days),,2024-07-16 20:15:51 +0000 UTC,coopert,Microsoft Windows 10,13.31,"192.168.27.84, 192.168.13.149","00:05:9a:3c:7a:00, 18:93:41:24:be:c7",2023-02_138,disabled,None
5CG3107KSN,c24c228d-aa94-42c2-b961-f72c4744964c,Offline (1 day),,2024-07-17 16:39:52 +0000 UTC,fletcheb,Microsoft Windows 10,13.31,172.20.10.12,f4:c8:8a:44:40:26,2023-02_138,disabled,None
5CG3012PGR,e4840a62-2edf-4c71-844b-37213a80d499,Offline (12 hours),,2024-07-18 20:55:35 +0000 UTC,horwathk,Microsoft Windows 10,13.31,10.200.12.22,30:89:4a:67:94:95,2023-02_138,disabled,None
5CG3012PJ0,e6369833-44a8-461c-b69e-cd94d847457b,Offline (15 hours),,2024-07-18 17:47:29 +0000 UTC,mattockn,Microsoft Windows 10,,"192.168.26.216, 192.168.1.134","00:05:9a:3c:7a:00, 30:89:4a:67:54:a8",2023-02_138,disabled,None
5CG42430C1,6f285fba-7ec4-46cd-b430-b1131d1093bb,Offline (12 hours),,2024-07-18 20:18:36 +0000 UTC,duganm,Microsoft Windows 10,13.31,"10.33.16.42, 10.200.0.11","30:13:8b:f0:84:3f, 6c:2f:80:42:80:97",2023-02_138,disabled,None
5CG3012P9W,d9a36779-2cda-44d2-8678-8a9218ee84de,Offline (2 days),,2024-07-16 17:03:28 +0000 UTC,dontsopc,Microsoft Windows 10,13.31,"10.33.112.79, 10.200.0.47","80:3f:5d:08:37:bf, 30:89:4a:66:cb:64",2023-02_138,disabled,None
5CG42430BX,3d4967e8-1db0-4517-b0c0-a435a084718d,Offline (14 hours),,2024-07-18 18:29:34 +0000 UTC,reissigs,Microsoft Windows 10,13.31,10.33.48.34,e8:ea:6a:4d:5d:2c,2023-02_138,disabled,None
5CG21663S8,a26311e8-1b78-4dfd-940a-49e4cd4ce1ef,Offline (2 days),,2024-07-16 22:38:05 +0000 UTC,cavej,Microsoft Windows 10,13.31,"192.168.27.15, 172.20.10.13","00:05:9a:3c:7a:00, b0:3c:dc:90:8a:cb",2023-02_138,disabled,None
5CG4175BD7,c57c0d94-4739-47ab-826f-ca182b669623,Offline (10 hours),,2024-07-18 22:47:53 +0000 UTC,boehma,Microsoft Windows 10,13.31,"10.33.80.67, 10.200.14.39","e8:ea:6a:4d:5c:c5, 18:93:41:27:20:b8",2023-02_138,disabled,None
5CG4175BFT,a2457bc7-4656-4b3b-afe2-ef8959c94a15,Offline (12 hours),,2024-07-18 20:50:14 +0000 UTC,ingramc,Microsoft Windows 10,13.31,10.200.8.40,18:93:41:27:20:63,2023-02_138,disabled,None
SWHOJSVM99,fabf91bb-8ef4-4896-a315-65e146ec3498,Offline (3 hours),,2024-07-19 05:13:51 +0000 UTC,,Microsoft Windows 10,13.31,10.33.112.17,00:15:5d:70:16:6b,2023-02_138,disabled,None
5CG4153L93,62c5705c-76f8-465f-a18a-70942fd4abb1,Offline (9 hours),,2024-07-18 23:39:41 +0000 UTC,lunad,Microsoft Windows 10,13.31,"192.168.26.146, 10.0.0.40","00:05:9a:3c:7a:00, 10:91:d1:eb:91:78",2023-02_138,disabled,None
DAVDI10GISPD3,3e780a6e-ebf6-4232-a338-2695f876469f,Offline (1 day),,2024-07-17 21:33:19 +0000 UTC,ledett,Microsoft Windows 10,13.31,172.20.52.26,00:50:56:b2:49:20,2023-02_138,disabled,None
5CG4153M64,af59a515-00d1-484a-be5f-0c8c55b80af2,Offline (9 hours),,2024-07-19 00:00:01 +0000 UTC,burkese,Microsoft Windows 10,13.31,"10.69.17.17, 10.69.21.39","30:13:8b:20:c4:71, 10:91:d1:cc:75:3b",2023-02_138,disabled,None
DAVDI10OPPDM21,0f311543-172d-4017-822d-ba3e15191038,Offline (2 days),,2024-07-16 11:51:43 +0000 UTC,porschk,Microsoft Windows 10,13.31,172.20.52.177,00:50:56:b2:71:74,2023-02_138,disabled,Non-Persistent Host
5CG4153M63,46f9a895-737b-4602-bffd-bb6424e798df,Offline (9 hours),,2024-07-18 23:59:00 +0000 UTC,romeros,Microsoft Windows 10,13.31,10.69.21.44,10:91:d1:ea:ec:5a,2023-02_138,disabled,None
5CG3012PJN,8825cdef-afd0-44f5-ad08-5637768cd3ac,Offline (3 hours),,2024-07-19 05:35:13 +0000 UTC,barronco,Microsoft Windows 10,13.31,10.200.6.56,30:89:4a:67:ff:e3,2023-02_138,disabled,None
5CG2402CLW,04ef1047-2e5b-4b36-8f57-b0d281240cb6,Offline (19 hours),,2024-07-18 14:03:14 +0000 UTC,,Microsoft Windows 10,,10.200.2.32,58:CE:2A:54:C7:39,2020-05_01,disabled,None
DAVDI10OPPDM4,539bf71c-58f7-46c2-b64a-3552563bfada,Offline (2 days),,2024-07-16 13:54:42 +0000 UTC,HardinB,Microsoft Windows 10,13.31,172.20.52.19,00:50:56:b2:5c:32,2023-02_138,disabled,Non-Persistent Host
DAVDI10LNDPD1,a845fa72-2546-4818-817f-a9951f067091,Offline (1 day),,2024-07-17 14:58:38 +0000 UTC,willijos,Microsoft Windows 10,13.31,172.20.52.92,00:50:56:b2:e1:ef,2023-02_138,disabled,None
DAVDI10EYCPDM2,540b1684-39a1-4b06-9cf6-488032dc6c09,Offline (2 days),,2024-07-17 07:50:10 +0000 UTC,toyobos,Microsoft Windows 10,13.31,172.20.50.27,00:50:56:b2:72:a8,2023-02_138,disabled,Non-Persistent Host
5CG4175BD6,b83a1bac-a403-4638-a572-8cebefab1725,Offline (13 hours),,2024-07-18 19:55:33 +0000 UTC,echolsc,Microsoft Windows 10,13.31,10.64.69.15,18:93:41:27:20:5e,2023-02_138,disabled,None
DAVDI10EYCPDM5,2b38be3d-ca8c-48fd-85b3-163866eda547,Offline (1 day),,2024-07-18 02:08:50 +0000 UTC,toyobos,Microsoft Windows 10,13.31,172.20.50.22,00:50:56:b2:19:e4,2023-02_138,disabled,Non-Persistent Host
DAVDI10OPPDM33,818f1450-9e96-40aa-a558-8224bcd2e977,Offline (2 days),,2024-07-16 20:33:57 +0000 UTC,matelskm,Microsoft Windows 10,13.31,172.20.52.34,00:50:56:b2:9d:fd,2023-02_138,disabled,Non-Persistent Host
DAVDI10OPPDM22,2bcad450-9192-416e-96e6-dd01d11fba55,Offline (1 day),,2024-07-17 21:01:43 +0000 UTC,mccreark,Microsoft Windows 10,13.31,172.20.52.12,00:50:56:b2:2b:3e,2023-02_138,disabled,Non-Persistent Host
DAVDI10OPPDM17,c44cd444-d103-4c18-9280-f0aac39ed333,Offline (17 hours),,2024-07-18 15:29:14 +0000 UTC,dearingl,Microsoft Windows 10,13.31,172.20.52.100,00:50:56:b2:13:19,2023-02_138,disabled,Non-Persistent Host
DAVDI10OPPDM19,a16ca7e2-b6e7-44fc-bee5-6b48b49eca1b,Offline (1 day),,2024-07-17 15:33:10 +0000 UTC,kuhla,Microsoft Windows 10,13.31,172.20.52.106,00:50:56:b2:c3:0f,2023-02_138,disabled,Non-Persistent Host
DAVDI10OPPDM20,ff4ae829-51e3-4aa6-9a6f-b1d8727e8f33,Offline (19 hours),,2024-07-18 13:58:08 +0000 UTC,hagac,Microsoft Windows 10,13.31,172.20.52.130,00:50:56:b2:a5:7f,2023-02_138,disabled,Non-Persistent Host
DAVDI10LNDPD5,c3ec6ac1-b881-4195-9197-b893e49bec60,Offline (1 day),,2024-07-17 12:03:24 +0000 UTC,listij,Microsoft Windows 10,13.31,172.20.52.131,00:50:56:b2:2b:70,2023-02_138,disabled,None
DAVDI10PB1PDM5,ec80f8b5-0ab1-4782-8184-7d80869f0cb0,Offline (11 hours),,2024-07-18 21:30:43 +0000 UTC,allenm,Microsoft Windows 10,13.31,172.20.52.137,00:50:56:b2:fa:74,2023-02_138,disabled,None
DAVDI10OPPDM23,4f5b5bc2-ec5e-4df8-94ef-3477c30d3512,Offline (3 hours),,2024-07-19 05:39:39 +0000 UTC,wilsosta,Microsoft Windows 10,13.31,172.20.52.168,00:50:56:b2:23:ac,2023-02_138,disabled,Non-Persistent Host
DAVDI10OPPDM29,dcd0ea7f-9dd4-46ef-ad40-45f7929e1561,Offline (16 hours),,2024-07-18 16:46:41 +0000 UTC,booned,Microsoft Windows 10,13.31,172.20.52.184,00:50:56:b2:35:75,2023-02_138,disabled,Non-Persistent Host
DAVDI10GISPD1,3ca604ee-384f-49ab-b4db-73268447b966,Offline (2 days),,2024-07-16 20:47:09 +0000 UTC,nicasi,Microsoft Windows 10,13.31,172.20.52.187,00:50:56:b2:7a:60,2023-02_138,disabled,None
DAVDI10LNDPD7,178d8870-e6a8-4d32-be8e-17e0b97ba1d3,Offline (2 days),,2024-07-16 21:26:39 +0000 UTC,smithand,Microsoft Windows 10,13.31,172.20.52.211,00:50:56:b2:7e:66,2023-02_138,disabled,None
